horizon,subset,cutoff,m1m2,n_features,model,kind,RMSE,MAE,DirAcc,N,train_RMSE,gap_pct
2,rf_top,0.02,m2,3,Ridge_a0.1,base,0.8013677782060348,0.5687847045696259,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Lasso_a0.01,base,0.8014599466377937,0.5679107566492917,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,Linear,base,0.8015654396659448,0.5688157786930655,0.4297520661157025,122,0.6835591585769298,0.17263506692630207
2,rf_top,0.02,m2,3,Ridge_a10.0,base,0.8291195866738654,0.5883105762332647,0.45454545454545453,122,,
2,rf_top,0.02,m2,3,Lasso,base,0.8301647973985363,0.5782808234736188,0.4462809917355372,122,0.6881971751977851,0.20628916728690477
2,rf_top,0.02,m2,3,Lasso_a0.05,base,0.8301647973985363,0.5782808234736188,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,ENet_a0.05_l0.5,base,0.8324254140517383,0.5851244564308457,0.45454545454545453,122,,
2,rf_top,0.02,m2,3,ENet_a0.1_l0.5,base,0.8751839486517479,0.6053757945761804,0.45454545454545453,122,,
2,rf_top,0.02,m2,3,XGBoost,base,0.9536270300966906,0.6668000848356871,0.49586776859504134,122,0.10836124275099489,7.800443829239261
2,rf_top,0.02,m2,3,Lasso_a0.2,base,0.962669621746255,0.623494688506682,0.4793388429752066,122,,
2,rf_top,0.02,m2,3,GradientBoosting,base,1.0163742767029778,0.7027188998305692,0.4793388429752066,122,,
2,rf_top,0.02,m2,3,RandomForest,base,1.051435372794562,0.6999208221945508,0.47107438016528924,122,,
2,rf_top,0.02,m2,3,LightGBM,base,1.4422872429689784,0.9293620219268932,0.48760330578512395,122,,
2,rf_top,0.02,m2,3,base_Naive,baseline,1.6973249855675459,1.1162330110679457,0.4132231404958678,122,,
2,rf_top,0.02,m2,3,base_RollMean6,baseline,1.9271152200042492,1.2208683445866373,0.5041322314049587,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge_a1.0),ensemble_avg,0.7514677180178772,0.5494131365361271,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge_a1.0),ensemble_wavg,0.7641276476682888,0.5551798169048586,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge),ensemble_avg,0.7514677180178772,0.5494131365361271,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge),ensemble_wavg,0.7641276476682888,0.5551798169048586,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge_a0.1),ensemble_avg,0.7514982887180124,0.5493422868778494,0.4380165289256198,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge_a0.1),ensemble_wavg,0.7623671857331564,0.5537126740703403,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Lasso_a0.01),ensemble_avg,0.751203275990854,0.5492311380563683,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Lasso_a0.01),ensemble_wavg,0.7666528282866756,0.555703200237821,0.4132231404958678,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a1.0+Ridge),ensemble_avg,0.8008487579709728,0.5689920149915862,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a1.0+Ridge),ensemble_wavg,0.800848757970973,0.5689920149915864,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a1.0+Ridge_a0.1),ensemble_avg,0.8010694842459913,0.568888359780606,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a1.0+Ridge_a0.1),ensemble_wavg,0.8008487579709993,0.5689920149915708,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.8010492481480718,0.5683765445058239,0.4380165289256198,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.8014599466377182,0.5679107566493594,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,Avg(Ridge+Ridge_a0.1),ensemble_avg,0.8010694842459913,0.568888359780606,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge+Ridge_a0.1),ensemble_wavg,0.8008487579709993,0.5689920149915708,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Avg(Ridge+Lasso_a0.01),ensemble_avg,0.8010492481480718,0.5683765445058239,0.4380165289256198,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge+Lasso_a0.01),ensemble_wavg,0.8014599466377182,0.5679107566493594,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.8011649410936664,0.5680116274304617,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.8014599466377142,0.5679107566492912,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge_a1.0+Ridge),ensemble_avg,0.7646023332750554,0.5553838493243531,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge_a1.0+Ridge),ensemble_wavg,0.7641265370343321,0.5551793377569564,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge_a1.0+Ridge_a0.1),ensemble_avg,0.7646580280187769,0.5550497267839625,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge_a1.0+Ridge_a0.1),ensemble_wavg,0.7641361126160149,0.555183468290776,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.7645090233702844,0.555109419877448,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.7666524269693317,0.5557030400812167,0.4132231404958678,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge+Ridge_a0.1),ensemble_avg,0.7646580280187769,0.5550497267839625,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge+Ridge_a0.1),ensemble_wavg,0.7641361126160149,0.555183468290776,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge+Lasso_a0.01),ensemble_avg,0.7645090233702844,0.555109419877448,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge+Lasso_a0.01),ensemble_wavg,0.7666524269693317,0.5557030400812167,0.4132231404958678,122,,
2,rf_top,0.02,m2,3,Avg(MLP+Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.7645158297130555,0.5547752973370573,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(MLP+Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.7666567689494225,0.5557047745501497,0.4132231404958678,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a1.0+Ridge+Ridge_a0.1),ensemble_avg,0.8009872865589436,0.5689229115175994,0.4214876033057851,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a1.0+Ridge+Ridge_a0.1),ensemble_wavg,0.8008487645854975,0.5689920112227442,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a1.0+Ridge+Lasso_a0.01),ensemble_avg,0.8009590504091798,0.5685476474958124,0.4380165289256198,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a1.0+Ridge+Lasso_a0.01),ensemble_wavg,0.8014599413486105,0.5679107614264896,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,Avg(Ridge_a1.0+Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.8010508946509793,0.5683384232841697,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge_a1.0+Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.8014599361931354,0.5679107625543147,0.4462809917355372,122,,
2,rf_top,0.02,m2,3,Avg(Ridge+Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.8010508946509793,0.5683384232841697,0.4297520661157025,122,,
2,rf_top,0.02,m2,3,Wavg(Ridge+Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.8014599361931354,0.5679107625543147,0.4462809917355372,122,,
2,rf_top,0.01,both,7,base_AR1,baseline,0.7284850791163764,0.5042577410910967,0.36363636363636365,122,,
2,rf_top,0.01,both,7,Lasso_a0.2,base,0.9956425542393712,0.6365688395700352,0.4628099173553719,122,,
2,rf_top,0.01,both,7,MLP,base,1.0156875954945668,0.7830024780203937,0.5206611570247934,122,0.47370798729626523,1.1441217432108401
2,rf_top,0.01,both,7,Lasso_a0.05,base,1.2065041510400685,0.7173259817737395,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Lasso,base,1.2065041510400685,0.7173259817737395,0.4628099173553719,122,0.5913842246775544,1.040135838418587
2,rf_top,0.01,both,7,ENet_a0.1_l0.5,base,1.2187158357955543,0.7335655009058006,0.48760330578512395,122,,
2,rf_top,0.01,both,7,ENet_a0.05_l0.5,base,1.2559522394118088,0.7426282335385477,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Lasso_a0.01,base,1.2936003439071777,0.751670255562447,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Ridge_a10.0,base,1.300555068560447,0.7602802862217233,0.45454545454545453,122,,
2,rf_top,0.01,both,7,GradientBoosting,base,1.3049314457293713,0.8661314440612617,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Ridge_a1.0,base,1.3253757259212848,0.7654082313738465,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Ridge,base,1.3253757259212848,0.7654082313738465,0.48760330578512395,122,0.5836945210157958,1.2706667241192382
2,rf_top,0.01,both,7,Ridge_a0.1,base,1.3392544828721942,0.7708600931449237,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Linear,base,1.34131905938031,0.7716789808608447,0.48760330578512395,122,0.5826010482440206,1.302294277401476
2,rf_top,0.01,both,7,RandomForest,base,1.3437240951949136,0.8382903738158596,0.4793388429752066,122,,
2,rf_top,0.01,both,7,XGBoost,base,1.4080181002819185,0.9307434956188629,0.4297520661157025,122,0.03269472536853723,42.06560414288972
2,rf_top,0.01,both,7,LightGBM,base,1.419129840216712,0.9108360781084166,0.5041322314049587,122,,
2,rf_top,0.01,both,7,base_Naive,baseline,1.6973249855675459,1.1162330110679457,0.4132231404958678,122,,
2,rf_top,0.01,both,7,base_RollMean6,baseline,1.9271152200042492,1.2208683445866373,0.5041322314049587,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+MLP),ensemble_avg,0.8977219184858897,0.6405049995243127,0.5206611570247934,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+MLP),ensemble_wavg,0.9680861025665032,0.6208794530103466,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+Lasso_a0.05),ensemble_avg,1.0858228705254076,0.6729727946185797,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+Lasso_a0.05),ensemble_wavg,1.0395138474792098,0.6554682946450983,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+Lasso),ensemble_avg,1.0858228705254076,0.6729727946185797,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+Lasso),ensemble_wavg,1.0395138474792098,0.6554682946450983,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+ENet_a0.1_l0.5),ensemble_avg,1.0962911405167468,0.6805375100461406,0.5041322314049587,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+ENet_a0.1_l0.5),ensemble_wavg,1.0714707609327303,0.6700470258727449,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(MLP+Lasso_a0.05),ensemble_avg,0.9749050185404609,0.6684310573854692,0.512396694214876,122,,
2,rf_top,0.01,both,7,Wavg(MLP+Lasso_a0.05),ensemble_wavg,1.1363180232969758,0.6793871528011246,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Avg(MLP+Lasso),ensemble_avg,0.9749050185404609,0.6684310573854692,0.512396694214876,122,,
2,rf_top,0.01,both,7,Wavg(MLP+Lasso),ensemble_wavg,1.1363180232969758,0.6793871528011246,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Avg(MLP+ENet_a0.1_l0.5),ensemble_avg,0.984689174474607,0.6753252116576389,0.5206611570247934,122,,
2,rf_top,0.01,both,7,Wavg(MLP+ENet_a0.1_l0.5),ensemble_wavg,1.1711931615220967,0.7058657937424186,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.05+Lasso),ensemble_avg,1.2065041510400685,0.7173259817737395,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.05+Lasso),ensemble_wavg,1.2065041510400685,0.7173259817737395,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,1.2116482258734562,0.7245923458931763,0.47107438016528924,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,1.2187158357943837,0.7335655009044638,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(Lasso+ENet_a0.1_l0.5),ensemble_avg,1.2116482258734562,0.7245923458931763,0.47107438016528924,122,,
2,rf_top,0.01,both,7,Wavg(Lasso+ENet_a0.1_l0.5),ensemble_wavg,1.2187158357943837,0.7335655009044638,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+MLP+Lasso_a0.05),ensemble_avg,0.9581721790944142,0.6328351465433543,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+MLP+Lasso_a0.05),ensemble_wavg,1.0102586849973494,0.6388578854580532,0.47107438016528924,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+MLP+Lasso),ensemble_avg,0.9581721790944142,0.6328351465433543,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+MLP+Lasso),ensemble_wavg,1.0102586849973494,0.6388578854580532,0.47107438016528924,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+MLP+ENet_a0.1_l0.5),ensemble_avg,0.9661661368671554,0.6394123045523232,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+MLP+ENet_a0.1_l0.5),ensemble_wavg,1.0389651482962161,0.6529648368163115,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+Lasso_a0.05+Lasso),ensemble_avg,1.1230954687029464,0.6869381242194975,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+Lasso_a0.05+Lasso),ensemble_wavg,1.0395102017029096,0.6554668323748754,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,1.128598113987599,0.6917050799171343,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,1.0714325334733816,0.6700304688611302,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.2+Lasso+ENet_a0.1_l0.5),ensemble_avg,1.128598113987599,0.6917050799171343,0.4793388429752066,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.2+Lasso+ENet_a0.1_l0.5),ensemble_wavg,1.0714325334733816,0.6700304688611302,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(MLP+Lasso_a0.05+Lasso),ensemble_avg,1.0264935786298752,0.6565498337121722,0.45454545454545453,122,,
2,rf_top,0.01,both,7,Wavg(MLP+Lasso_a0.05+Lasso),ensemble_wavg,1.136302359997073,0.6793812376221638,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Avg(MLP+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_avg,1.031721006028455,0.6626193046863085,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Wavg(MLP+Lasso_a0.05+ENet_a0.1_l0.5),ensemble_wavg,1.1712210203316507,0.705878575015482,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(MLP+Lasso+ENet_a0.1_l0.5),ensemble_avg,1.031721006028455,0.6626193046863085,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Wavg(MLP+Lasso+ENet_a0.1_l0.5),ensemble_wavg,1.1712210203316507,0.705878575015482,0.48760330578512395,122,,
2,rf_top,0.01,both,7,Avg(Lasso_a0.05+Lasso+ENet_a0.1_l0.5),ensemble_avg,1.2097184075750544,0.7221095191041121,0.4628099173553719,122,,
2,rf_top,0.01,both,7,Wavg(Lasso_a0.05+Lasso+ENet_a0.1_l0.5),ensemble_wavg,1.2187157535516449,0.7335654069782663,0.48760330578512395,122,,
2,rf_top,0.02,both,3,base_AR1,baseline,0.7284850791163764,0.5042577410910967,0.36363636363636365,122,,
2,rf_top,0.02,both,3,MLP,base,0.7340277676112348,0.5463285866511146,0.45454545454545453,122,0.5744060616827638,0.27789000948361825
